Index,SMILES,ST Gap,HL Gap,S1,T1
243,c1ccc(-c2ccc(-n3cnc4nc5nc[nH]c5nc43)cn2)nc1,0.8298,4.480629124,3.7904,2.9606
244,c1nc2nc3ncn(-c4c5ccoc5cc5ccoc45)c3nc2[nH]1,0.8764,4.211780492,3.6208,2.7444
245,c1nc2nc3nc(-n4cnc5nc6nc[nH]c6nc54)[nH]c3nc2[nH]1,0.6749,3.99871523,3.5079,2.833
246,c1ccc2c(c1)Cc1cc(-n3cnc4nc5nc[nH]c5nc43)ccc1-2,0.7703,4.241713032,3.7158,2.9455
247,c1cc2c(cn1)[SiH2:2]c1ccc(-n3cnc4nc5nc[nH]c5nc43)cc1-2,0.8295,4.535051924,3.793,2.9635
248,c1cc2c(cn1)[SiH2:2]c1cncc(-n3cnc4nc5nc[nH]c5nc43)c1-2,0.6082,4.154636552,3.586,2.9778
249,FC(F)(F)C1c2ccccc2-c2ccccc21,1.5813,5.034109,4.6473,3.066
250,c1ccc2c(c1)-c1ccccc1C2c1ccnnc1,0.8471,4.771791104,3.5947,2.7476
251,c1ccc2c(c1)-c1ccccc1C2c1nncs1,1.2633,4.946216178,4.3307,3.0674
252,O=C1C=C(C2c3ccccc3-c3ccccc32)C(=O)N1,0.0929,3.50210718,2.8896,2.7967
253,O=Cc1ccc(C2c3ccccc3-c3ccccc32)cc1,0.6155,4.281985904,3.689,3.0735
254,c1ccc2c(c1)-c1ccccc1C2c1cccc2ccccc12,1.452,4.595189118,4.1206,2.6686
255,c1ccc2c(c1)-c1ccccc1C2c1cccc2ncncc12,0.8026,4.253413934,3.6611,2.8585
256,c1ccc2c(c1)-c1ccccc1C2c1ccc(-c2cnccn2)cc1,0.8534,4.274638826,3.8638,3.0104
257,c1ccc2c(c1)-c1ccccc1C2c1c2[nH]cnc2nc2nc[nH]c12,1.0215,4.646618664,4.0974,3.0759
258,c1ccc2c(c1)-c1ccccc1C2c1cncc2c1[nH]c1ccncc12,1.3995,5.009074512,4.4748,3.0753
259,O=C(c1ccc(C2c3ccccc3-c3ccccc32)cc1)C(F)(F)F,0.3739,3.852317898,3.3847,3.0108
260,c1ccc2c(c1)-c1ccccc1C2c1cccc2c1cnc1ccccc12,1.0785,4.38239597,3.846,2.7675
261,c1ccc2c(c1)-c1ccccc1C2c1cnc2c(c1)[SiH2:2]c1cccnc1-2,0.9584,4.454234066,3.9853,3.0269
262,O=[SH](=O)n1c2ccccc2c2ccccc21,1.3129,5.097783676,4.4791,3.1662
263,c1ccc2c(c1)c1ccccc1n2-c1nccc2[nH]ccc12,0.7279,4.40416509,3.7945,3.0666
264,c1cc(-n2c3ccccc3c3ccccc32)c2nccnc2c1,0.1922,3.147814752,2.5266,2.3344
265,c1cc(-n2c3ccccc3c3ccccc32)c2ccsc2c1,0.6712,4.374776778,3.7152,3.044
266,Fc1cc(F)c(F)c(-n2c3ccccc3c3ccccc32)c1F,0.7257,4.555460474,3.9069,3.1812
267,c1ccc2c(c1)c1ccccc1n2-c1nc2nc3nc[nH]c3nc2[nH]1,0.8732,3.980211478,3.6044,2.7312
268,c1ccc2c(c1)c1ccccc1n2-c1nc2cc3ncoc3nc2o1,0.7445,4.2449784,3.8266,3.0821
269,c1ccc2c(c1)[nH]c1cc(-n3c4ccccc4c4ccccc43)ccc12,0.6797,4.251237022,3.7176,3.0379
270,Fc1c(F)c(F)c(-n2c3ccccc3c3ccccc32)c(F)c1F,0.7975,4.632196622,3.9789,3.1814
271,c1ccc2c(c1)oc1cc(-n3c4ccccc4c4ccccc43)ccc12,0.5976,4.120894416,3.5983,3.0007
272,c1cnc2oc3cc(-n4c5ccccc5c5ccccc54)ccc3c2c1,0.5019,3.862114002,3.3854,2.8835
273,c1cnc2sc3ccc(-n4c5ccccc5c5ccccc54)cc3c2c1,0.2476,3.873814904,3.3421,3.0945
274,c1ccc2c(c1)oc1cc(-c3ccnnc3)ccc12,0.7113,4.342667326,3.3969,2.6856
275,c1ccc2c(c1)oc1cc(-c3nccc4[nH]ccc34)ccc12,1.0991,4.210419922,3.8354,2.7363
276,c1cnc2cc(-c3ccc4c(c3)oc3ccccc34)cnc2c1,0.9172,4.06538316,3.6332,2.716
277,c1cncc(-c2ccc(-c3ccc4c(c3)oc3ccccc34)cc2)c1,1.1016,4.30756462,3.9345,2.8329
278,c1ccc2c(c1)oc1cc(-c3ccc(-c4cnccn4)cc3)ccc12,0.9701,4.034634278,3.6765,2.7064
279,c1ccc(-c2ccc(-c3ccc4c(c3)oc3ccccc34)cn2)nc1,1.0415,4.146745246,3.7788,2.7373
280,c1ccc2c(c1)oc1cc(-c3c4[nH]cnc4nc4nc[nH]c34)ccc12,0.9825,4.201168046,3.7782,2.7957
281,c1ccc2c(c1)oc1cc(-c3nc4nc5nc[nH]c5nc4[nH]3)ccc12,1.0609,3.74837035,3.497,2.4361
282,c1ccc2c(c1)[nH]c1cc(-c3ccc4c(c3)oc3ccccc34)ccc12,0.9778,4.194909424,3.7744,2.7966
283,c1cnc2c(c1)-c1cc(-c3ccc4c(c3)oc3ccccc34)cnc1[SiH2:2]2,1.0606,4.289060868,3.856,2.7954
284,c1cnc2[nH]c3cc(-c4ncns4)ccc3c2c1,0.9396,4.043069812,3.5316,2.592
285,c1cc(-c2ccc3c(c2)[nH]c2ncccc23)c2nccnc2c1,0.7037,3.680613964,3.1772,2.4735
286,N#Cc1ccc(-c2ccc3c(c2)[nH]c2ncccc23)c(C#N)c1C#N,0.4913,3.625102708,3.1704,2.6791
287,c1cnc2[nH]c3cc(-c4nc5nc6ncoc6nc5o4)ccc3c2c1,0.8461,3.695852348,3.3158,2.4697
288,c1ccc2c(c1)[nH]c1cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc12,0.9898,4.138581826,3.7633,2.7735
289,c1cnc2[nH]c3cc(-c4cncc5c4[nH]c4ccncc45)ccc3c2c1,1.0397,4.387294022,3.9519,2.9122
290,c1ccc2c(c1)sc1cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc12,1.0426,4.18783446,3.8118,2.7692
291,c1cncc(-n2c3ccccc3c3ccncc32)c1,0.7337,4.524983706,3.9274,3.1937
292,c1ccc2c(c1)c1ccncc1n2-c1ccnnc1,0.7873,4.331782766,3.5498,2.7625
293,c1ccc2c(-n3c4ccccc4c4ccncc43)cncc2c1,0.5666,3.905924356,3.2502,2.6836
294,c1ccc2c(c1)c1ccncc1n2-c1cnc2cnccc2c1,0.5171,3.772316382,3.1941,2.677
295,Cn1cnc2c(-n3c4ccccc4c4ccncc43)cccc21,0.687,4.490697342,3.8663,3.1793
296,N#Cc1ccc(-n2c3ccccc3c3ccncc32)c(C#N)c1C#N,0.1934,3.337206096,2.7465,2.5531
297,c1ccc2c(c1)c1ccncc1n2-c1c2nc[nH]c2cc2[nH]cnc12,0.6328,4.071369668,3.4563,2.8235
298,c1ccc2c(c1)ncc1c(-n3c4ccccc4c4ccncc43)cccc12,0.5498,3.962524068,3.308,2.7582
299,c1ccc2c(c1)c1cnccc1n2-c1cncnc1,0.466,4.447159102,3.6864,3.2204
300,c1ccc2c(c1)c1cnccc1n2-c1ncncn1,0.8431,4.575052682,3.9832,3.1401
301,c1cc(-n2c3ccccc3c3cnccc32)c2ncoc2c1,0.5938,4.44634276,3.8201,3.2263
302,c1ccc2c(c1)c1cnccc1n2-c1cnc2cnccc2c1,0.5538,3.858032292,3.2648,2.711
303,c1ccc2c(c1)c1cnccc1n2-c1cncc2nccnc12,0.1564,3.106725538,2.4919,2.3355
304,N#Cc1ccc(-n2c3ccccc3c3cnccc32)c(C#N)c1C#N,0.1777,3.381560678,2.803,2.6253
305,c1ccc2c(c1)c1cnccc1n2-c1nc2nc3nc[nH]c3nc2[nH]1,0.9527,4.11028197,3.733,2.7803
306,c1cnc2c(c1)[SiH2:2]c1cc(-n3c4ccccc4c4cnccc43)cnc1-2,0.5912,4.01096036,3.4593,2.8681
307,c1ccc2c(c1)c1cnccc1n2-c1cncc2c1-c1ccncc1[SiH2:2]2,0.0542,3.776125978,3.1118,3.0576
308,c1cnc2oc3cc(-c4nnc[nH]4)ccc3c2c1,1.2837,4.341850984,4.0732,2.7895
309,c1cnc2oc3cc(-c4cncnc4)ccc3c2c1,1.183,4.510833778,4.1115,2.9285
310,O=C1C=C(c2ccc3c(c2)oc2ncccc23)C(=O)N1,1.0995,3.53340029,3.2075,2.108
311,c1cnc2oc3cc(-c4ccnc5cnncc45)ccc3c2c1,0.3754,4.08034943,3.1659,2.7905
312,c1cnc2oc3cc(-c4ccc(-c5ccncc5)cc4)ccc3c2c1,1.1016,4.26130524,3.9028,2.8012
313,c1ccc(-c2ccc(-c3ccc4c(c3)oc3ncccc34)cc2)nc1,1.0777,4.146201018,3.7938,2.7161
314,c1cnc2oc3cc(-c4c5nc[nH]c5cc5[nH]cnc45)ccc3c2c1,1.1099,3.899121506,3.5891,2.4792
315,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)oc3ncccc34)ccc1-2,1.0044,4.056675512,3.7064,2.702
316,O=C(c1ccc(-c2ccc3c(c2)oc2ncccc23)cc1)C(F)(F)F,0.9443,3.901298418,3.5881,2.6438
317,Cn1cnnc1-n1c2ccncc2c2cnccc21,1.2266,5.21234367,4.5019,3.2753
318,c1cc2nccc(-n3c4ccncc4c4cnccc43)c2cn1,0.7611,4.186746004,3.5263,2.7652
319,Cn1cnc2c(-n3c4ccncc4c4cnccc43)cccc21,0.9347,4.85995604,4.2232,3.2885
320,c1cncc(-c2ccc(-n3c4ccncc4c4cnccc43)cc2)c1,0.9432,4.698320324,4.1534,3.2102
321,c1cc2c(cn1)c1cnccc1n2-c1c2ccoc2cc2ccoc12,1.3303,4.536412494,4.0941,2.7638
322,c1cc2c(cn1)c1cnccc1n2-c1coc2nc3occc3nc12,0.5369,3.996810432,3.3813,2.8444
323,c1cc2c(cn1)c1cnccc1n2-c1nc2nc3nc[nH]c3nc2[nH]1,1.0278,4.223753508,3.8473,2.8195
324,c1cc2c(cn1)c1cnccc1n2-c1nc2nc3ocnc3nc2o1,1.0368,4.10483969,3.7595,2.7227
325,Fc1c(F)c(F)c(-n2c3ccncc3c3cnccc32)c(F)c1F,1.1887,5.07900781,4.4663,3.2776
326,c1cc2[nH]c3cc(-n4c5ccncc5c5cnccc54)ccc3c2cn1,0.9831,4.6531494,4.1155,3.1324
327,c1ccc2c(c1)ncc1c(-n3c4ccncc4c4cnccc43)cccc12,0.9599,4.405797774,3.7268,2.7669
328,c1cc2c(cn1)[SiH2:2]c1ccc(-n3c4ccncc4c4cnccc43)cc1-2,0.8265,4.372599866,3.8259,2.9994
329,O=[SH](=O)N(c1ccccc1)c1ccccc1,1.3146,5.501056624,4.8541,3.5395
330,c1ccc(N(c2ccccc2)c2cnoc2)cc1,0.7979,4.649611918,3.988,3.1901
331,c1ccc(N(c2ccccc2)c2nnn[nH]2)cc1,0.8038,4.898868342,4.219,3.4152
332,N#Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,0.971,4.213413176,3.7907,2.8197
333,c1ccc(N(c2ccccc2)c2cncc3ccccc23)cc1,0.5974,3.66129387,3.0428,2.4454
334,c1ccc(N(c2ccccc2)c2cncc3nccnc23)cc1,0.4202,2.933661034,2.3533,1.9331
335,FC(F)(F)c1cccc(N(c2ccccc2)c2ccccc2)c1,0.6829,4.462397486,3.7855,3.1026
336,c1ccc(N(c2ccccc2)c2ccc(-c3ncccn3)cc2)cc1,0.7561,3.69258698,3.3197,2.5636
337,c1ccc(N(c2ccccc2)c2nc3nc4ncoc4nc3o2)cc1,0.9012,4.00687865,3.6286,2.7274
338,c1ccc(N(c2ccccc2)c2cccc3cc4ccccc4cc23)cc1,0.9804,3.233258548,2.7188,1.7384
339,c1ccc(N(c2ccccc2)c2ccc3c(c2)-c2ncccc2[SiH2:2]3)cc1,0.5693,3.792180704,3.2716,2.7023
340,c1cnc2oc3ncc(-c4cnoc4)cc3c2c1,1.0381,4.655598426,4.122,3.0839
341,c1cnc2oc3ncc(-c4ncon4)cc3c2c1,1.2632,4.86403775,4.3301,3.0669
342,O=C1C=C(c2cnc3oc4ncccc4c3c2)C(=O)N1,0.9654,3.846603504,3.2963,2.3309
343,c1ccc2c(-c3cnc4oc5ncccc5c4c3)cncc2c1,1.21,4.407702572,3.88,2.67
344,O=c1cc[nH]c2cc(-c3cnc4oc5ncccc5c4c3)ccc12,0.6433,4.161439402,3.608,2.9647
345,c1cnc(-c2ccc(-c3cnc4oc5ncccc5c4c3)cc2)nc1,1.0777,4.426206324,3.9504,2.8727
346,c1ccc(-c2ccc(-c3cnc4oc5ncccc5c4c3)cn2)nc1,1.0514,4.44226105,3.949,2.8976
347,c1cnc2oc3ncc(-c4c5ncoc5cc5ncoc45)cc3c2c1,1.1698,4.437362998,3.9816,2.8118
348,c1cnc2oc3ncc(-c4nc5nc6nc[nH]c6nc5[nH]4)cc3c2c1,1.0663,4.032457366,3.6668,2.6005
349,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cnc4oc5ncccc5c4c3)cc1-2,1.1467,4.56879406,4.0589,2.9122
350,c1cnc2oc3ncc(-c4ccc5sc6ncccc6c5c4)cc3c2c1,0.8096,4.317904952,3.846,3.0364
351,CN(C)c1ccc2cc([SH](=O)=O)ccc2c1,1.0726,4.110554084,3.6564,2.5838
352,CN(C)c1ccc2cc(-c3ncncn3)ccc2c1,0.9145,3.489045708,3.2265,2.312
353,CN(C)c1ccc2cc(-c3ccc(C=O)cc3)ccc2c1,0.7452,3.39054044,3.0937,2.3485
354,CN(C)c1ccc2cc(-c3cccc4nn[nH]c34)ccc2c1,1.0062,3.820208446,3.4462,2.44
355,CN(C)c1ccc2cc(-c3ccc(C#N)c(C#N)c3)ccc2c1,0.6048,3.20278178,2.8922,2.2874
356,CN(C)c1ccc2cc(-c3cccc4c3C(=O)C=CC4=O)ccc2c1,0.0997,1.975819754,1.5219,1.4222
357,CN(C)c1ccc2cc(-c3c4[nH]cnc4nc4nc[nH]c34)ccc2c1,1.0022,3.855583266,3.4435,2.4413
358,CN(C)c1ccc2cc(-c3nc4nc5ncoc5cc4o3)ccc2c1,0.884,3.437344048,3.1703,2.2863
359,CN(C)c1ccc2cc(-c3ccc(C(=O)C(F)(F)F)cc3)ccc2c1,0.5684,3.060194044,2.7915,2.2231
360,CN(C)c1ccc2cc(-c3cnc4c(c3)[SiH2:2]c3cccnc3-4)ccc2c1,0.7797,3.505372548,3.174,2.3943
361,CN(C)c1ccc2cc(-c3cncc4c3-c3ccncc3[SiH2:2]4)ccc2c1,0.387,3.363056926,2.9108,2.5238
362,CN(C)c1ccc2cc(-c3ccc4sc5ncccc5c4c3)ccc2c1,0.8564,3.740479044,3.3317,2.4753
363,CN(C)c1cccc2c(C#N)cccc12,1.0059,3.969599032,3.4079,2.402
364,CN(C)c1cccc2c(-c3cnoc3)cccc12,1.1929,4.253413934,3.7322,2.5393
365,CN(C)c1cccc2c(-c3ncon3)cccc12,0.9913,3.962524068,3.4184,2.4271
366,CN(C)c1cccc2c(-c3nncn3C)cccc12,1.0962,4.139398168,3.5935,2.4973
367,CN(C)c1cccc2c(-c3cccc4nn[nH]c34)cccc12,1.0407,4.0544986,3.5414,2.5007
368,CN(C)c1cccc2c(-c3c(F)c(F)cc(F)c3F)cccc12,1.0703,4.135316458,3.5984,2.5281
369,CN(C)c1cccc2c(-c3ccc(-c4cnccn4)cc3)cccc12,0.7641,3.656667932,3.2506,2.4865
370,CN(C)c1cccc2c(-c3ccc4c(c3)oc3ccccc34)cccc12,1.0368,4.036266962,3.5539,2.5171
371,CN(C)c1cccc2c(-c3cnc4oc5ncccc5c4c3)cccc12,0.8084,3.826194954,3.3659,2.5575
372,CN(C)c1cccc2c(-c3ccc4c(c3)-c3cnccc3[SiH2:2]4)cccc12,0.8709,3.826467068,3.3893,2.5184
373,CN(C)c1cccc2c(-c3cncc4c3-c3ccncc3[SiH2:2]4)cccc12,0.5613,3.659661186,3.1375,2.5762
374,c1ncc(-c2cc3c4c(c2)CCCN4CCC3)cn1,0.7624,4.17150762,3.6006,2.8382
375,c1ccc2ncc(-c3cc4c5c(c3)CCCN5CCC4)cc2c1,0.6966,3.587550976,3.1799,2.4833
376,c1cc(-c2cc3c4c(c2)CCCN4CCC3)c2ccsc2c1,0.8652,4.133139546,3.684,2.8188
377,N#Cc1cc(C#N)c(-c2cc3c4c(c2)CCCN4CCC3)c(C#N)c1,0.4788,3.081418936,2.6268,2.148
378,c1nc2cc3nc(-c4cc5c6c(c4)CCCN6CCC5)oc3nc2o1,0.9375,3.624286366,3.3835,2.446
379,c1cc2c(cn1)[SiH2:2]c1ccc(-c3cc4c5c(c3)CCCN5CCC4)cc1-2,0.4782,3.498297584,3.0946,2.6164
380,c1ccc2c(c1)ncc1ccc(-c3nnc[nH]3)cc12,1.2209,4.294231034,3.8305,2.6096
381,c1ccc2c(c1)ncc1ccc(-c3ncon3)cc12,1.1314,4.345932694,3.7883,2.6569
382,c1ccc2c(c1)ncc1ccc(-c3nnn[nH]3)cc12,1.1425,4.290693552,3.7762,2.6337
383,Cn1cnnc1-c1ccc2cnc3ccccc3c2c1,1.2004,4.384844996,3.8713,2.6709
384,N#Cc1ccc(-c2ccc3cnc4ccccc4c3c2)cc1,1.1245,4.232461156,3.7857,2.6612
385,O=Cc1ccc(-c2ccc3cnc4ccccc4c3c2)cc1,0.9477,4.087696508,3.5805,2.6328
386,c1ccc2c(c1)ncc1ccc(-c3cncc4nccnc34)cc12,0.6329,3.579931784,3.0836,2.4507
387,N#Cc1ccc(-c2ccc3cnc4ccccc4c3c2)c(C#N)c1C#N,0.7374,3.76741833,3.3488,2.6114
388,c1ccc2c(c1)ncc1ccc(-c3ccc4c(c3)[nH]c3ccncc34)cc12,1.0953,4.161167288,3.7596,2.6643
389,c1ccc2c(c1)ncc1ccc(-c3cccc4c3cnc3ccccc34)cc12,1.1131,4.304571366,3.8027,2.6896
390,CC1c2ccccc2-c2ccc(-c3ccc4cnc5ccccc5c4c3)cc21,1.0562,4.067015844,3.6799,2.6237
391,c1cnc2c(c1)[SiH2:2]c1ccc(-c3ccc4cnc5ccccc5c4c3)cc1-2,1.1834,4.287700298,3.8545,2.6711
392,c1ccc2c(c1)ncc1ccc(-c3cncc4c3-c3ccncc3[SiH2:2]4)cc12,0.9889,4.277087852,3.7713,2.7824
393,O=[SH](=O)c1ccnc2c1ccc1cccnc12,0.9702,4.511378006,3.7138,2.7436
394,c1cnc2c(c1)ccc1c(-c3nnco3)ccnc12,0.9857,4.12116653,3.5437,2.558
395,c1cnc2c(c1)ccc1c(-c3cnccn3)ccnc12,0.9357,4.252325478,3.6473,2.7116
396,O=C1C=CC(=O)C(c2ccnc3c2ccc2cccnc23)=C1,0.2425,2.70209202,2.1657,1.9232
397,CC(=O)c1ccc(-c2ccnc3c2ccc2cccnc23)cc1,0.9009,4.30348291,3.6498,2.7489
398,N#Cc1ccc(-c2ccnc3c2ccc2cccnc23)cc1C#N,0.7935,4.002524826,3.5033,2.7098
399,c1cnc2c(c1)ccc1c(-c3ccnc4cnncc34)ccnc12,0.4014,4.15109907,3.1824,2.781
400,c1cnc2c(c1)ccc1c(-c3cnc4nccnc4n3)ccnc12,0.399,3.50618889,2.7212,2.3222
401,c1cnc2c(c1)ccc1c(-c3ccc(-c4cnccn4)cc3)ccnc12,1.0369,4.244706286,3.7761,2.7392
402,c1ccc(-c2ccc(-c3ccnc4c3ccc3cccnc34)cn2)nc1,1.0732,4.313823242,3.8069,2.7337
403,c1cnc2c(c1)ccc1c(-c3nc4nc5ocnc5nc4o3)ccnc12,0.798,3.51299174,3.0901,2.2921
404,c1cnc2c(c1)-c1cc(-c3ccnc4c3ccc3cccnc34)ccc1[SiH2:2]2,1.138,4.476819528,3.899,2.761
405,c1cnc2c(c1)ccc1c(-c3ccc4c(c3)sc3ccccc34)ccnc12,1.1166,4.393008416,3.868,2.7514
406,c1cnc2c(c1)ccc1c(-c3ccc4sc5ncccc5c4c3)ccnc12,1.1502,4.482261808,3.9175,2.7673
407,CC1c2ccccc2-c2ccc(-c3ncon3)cc21,1.3726,4.37831426,4.1066,2.734
408,CC1c2ccccc2-c2ccc(-c3cccnc3)cc21,1.2886,4.487976202,4.1407,2.8521
409,CC1c2ccccc2-c2ccc(-c3nncn3C)cc21,1.3491,4.517636628,4.2013,2.8522
410,CC1c2ccccc2-c2ccc(-c3cncc4ccccc34)cc21,1.1292,4.199263248,3.743,2.6138
411,CC1c2ccccc2-c2ccc(-c3ccc(C#N)c(C#N)c3C#N)cc21,0.56,3.576666416,3.1341,2.5741
412,CC1c2ccccc2-c2ccc(-c3c(C#N)cc(C#N)cc3C#N)cc21,0.5859,3.572584706,3.1532,2.5673
413,CC1c2ccccc2-c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc21,1.1399,4.30212234,3.9371,2.7972
414,CC1c2ccccc2-c2ccc(-c3c(F)c(F)c(F)c(F)c3F)cc21,1.2584,4.473282046,4.121,2.8626
415,CC1c2ccccc2-c2ccc(-c3ccc4c(c3)[nH]c3ccncc34)cc21,1.0784,4.19735845,3.8261,2.7477
416,CC1c2ccccc2-c2ccc(-c3ccc4c(c3)[nH]c3cnccc34)cc21,1.0457,4.162255744,3.7924,2.7467
417,CC1c2ccccc2-c2ccc(-c3ccc4c(c3)oc3ncccc34)cc21,0.9994,4.047967864,3.6951,2.6957
418,CC1c2ccccc2-c2ccc(-c3cnc4c(c3)[SiH2:2]c3cccnc3-4)cc21,0.9633,4.010416132,3.6227,2.6594
419,Cn1c2ccccc2c2ccc(-c3cccc4scnc34)cc21,0.7385,4.05313803,3.535,2.7965
420,Cn1c2ccccc2c2ccc(-c3ccc4c(=O)cc[nH]c4c3)cc21,0.7356,4.163888428,3.6265,2.8909
421,Cn1c2ccccc2c2ccc(-c3c4nc[nH]c4cc4[nH]cnc34)cc21,0.9046,3.899937848,3.3972,2.4926
422,Cn1c2ccccc2c2ccc(-c3cccc4c3cnc3ccccc34)cc21,0.8328,4.047151522,3.5563,2.7235
423,Cn1c2ccccc2c2ccc(-c3cnc4sc5ncccc5c4c3)cc21,0.6919,4.014225728,3.5994,2.9075
424,Cc1cccc2c1[nH]c1ccc(-c3ccc(C#N)c(C#N)c3)cc12,0.6044,3.677892824,3.2948,2.6904
425,Cc1cccc2c1[nH]c1ccc(-c3cncc4ccccc34)cc12,0.9916,4.101846436,3.6265,2.6349
426,Cc1cccc2c1[nH]c1ccc(-c3cnc4ncccc4c3)cc12,0.6863,3.835718944,3.4068,2.7205
427,Cc1cccc2c1[nH]c1ccc(-c3ccnc4ccncc34)cc12,0.7632,3.969871146,3.4963,2.7331
428,Cc1cccc2c1[nH]c1ccc(-c3cncc4nccnc34)cc12,0.4175,3.188087624,2.7374,2.3199
429,Cc1cccc2c1[nH]c1ccc(-c3cccc4sccc34)cc12,1.0087,4.557637386,3.9616,2.9529
430,Cc1cccc2c1[nH]c1ccc(-c3ccc4c(c3)[nH]c3ncccc34)cc12,0.9139,4.153275982,3.7664,2.8525
431,Cc1cccc2c1[nH]c1ccc(-c3ccc4c(c3)-c3cccnc3[SiH2:2]4)cc12,0.8936,4.151915412,3.7381,2.8445
432,CC(=O)c1ccc(-c2ccc3c(c2)-c2cnccc2[SiH2:2]3)cc1,0.8272,4.382940198,3.6341,2.8069
433,N#Cc1ccc(-c2ccc3c(c2)-c2cnccc2[SiH2:2]3)cc1C#N,0.9107,4.15109907,3.6779,2.7672
434,c1cc(-c2ccc(-c3ccc4c(c3)-c3cnccc3[SiH2:2]4)cc2)ccn1,1.1547,4.433825516,3.9818,2.8271
435,c1cc2c(cn1)-c1cc(-c3c4ccoc4cc4ccoc34)ccc1[SiH2:2]2,0.9794,3.984021074,3.5668,2.5874
436,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)-c3cnccc3[SiH2:2]4)ccc1-2,1.0082,4.13477223,3.7493,2.7411
437,c1ccc2cc3c(-c4ccc5c(c4)-c4cnccc4[SiH2:2]5)cccc3cc2c1,1.3457,3.475167894,3.1226,1.7769
438,Cn1cnnc1-c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.2761,4.595733346,4.1417,2.8656
439,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cncs3)cc1-2,1.3519,4.457499434,4.051,2.6991
440,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cncc4ccccc34)cc1-2,1.3133,4.411240054,3.9566,2.6433
441,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cccc4ncncc34)cc1-2,0.9773,4.427566894,3.7,2.7227
442,c1cnc2c(c1)[SiH2:2]c1ccc(-c3c4ccoc4cc4ccoc34)cc1-2,1.0078,4.00823922,3.5889,2.5811
443,c1cnc2c(c1)[SiH2:2]c1ccc(-c3c4ncoc4cc4ncoc34)cc1-2,1.2063,4.295591604,3.8948,2.6885
444,c1cnc2c(c1)[SiH2:2]c1ccc(-c3coc4nc5occc5nc34)cc1-2,1.0031,4.087696508,3.5869,2.5838
445,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cncc4c3-c3ccncc3[SiH2:2]4)cc1-2,0.9761,4.53750095,3.9694,2.9933
446,c1cncc(-c2ccc3c(c2)-c2cccnc2[SiH2:2]3)c1,1.2235,4.67627909,4.1091,2.8856
447,c1cnc2c(c1)-c1cc(-c3ccnnc3)ccc1[SiH2:2]2,0.714,4.406342002,3.393,2.679
448,c1cnc2c(c1)-c1cc(-c3cnc4cnccc4c3)ccc1[SiH2:2]2,1.1051,4.291782008,3.7984,2.6933
449,c1cnc2c(c1)-c1cc(-c3cccc4nccnc34)ccc1[SiH2:2]2,0.8725,3.965789436,3.4321,2.5596
450,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)-c1cccnc1[SiH2:2]2,0.4939,3.862386116,3.3516,2.8577
451,c1cnc2c(c1)-c1cc(-c3cccc4c3cnc3ccccc34)ccc1[SiH2:2]2,1.1689,4.43681877,3.9036,2.7347
452,O=[SH](=O)c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.0983,4.937780644,4.1376,3.0393
453,c1cnc(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)cn1,1.0367,4.541310546,3.8707,2.834
454,N#Cc1ccc(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)c(C#N)c1,0.9566,4.330966424,3.8089,2.8523
455,c1ccc2c(-c3ccc4c(c3)-c3ccncc3[SiH2:2]4)cccc2c1,1.1328,4.238719778,3.7609,2.6281
456,c1cc2c(cn1)[SiH2:2]c1ccc(-c3ccnc4cnncc34)cc1-2,0.3479,4.114091566,3.175,2.8271
457,c1cc(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)c2ccsc2c1,0.9269,4.272461914,3.7957,2.8688
458,c1cc2c(cn1)[SiH2:2]c1ccc(-c3coc4nc5occc5nc34)cc1-2,1.0385,4.158718262,3.6575,2.619
459,c1cc2c(cn1)[SiH2:2]c1ccc(-c3nc4nc5ncoc5cc4o3)cc1-2,1.1692,4.14565679,3.8247,2.6555
460,c1cc2c(cn1)[SiH2:2]c1ccc(-c3c4ncsc4cc4ncsc34)cc1-2,1.1324,4.328789512,3.879,2.7466
461,c1ccc2c(c1)Oc1ccccc1N2c1cccc2ccccc12,0.011,3.277341016,2.5869,2.5759
462,c1ccc2c(c1)Oc1ccccc1N2c1cnc2cnccc2c1,0.0357,2.790256956,2.126,2.0903
463,Cn1cnc2c(N3c4ccccc4Oc4ccccc43)cccc21,0.0417,3.614218148,2.8892,2.8475
464,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2ccncc2)cc1,0.0097,3.212849998,2.6308,2.6211
